user-id,top_categories,most_played_publisher,most_played_platform,average_spending,favorite_tags
190900804,"Multi-player, Co-op, Steam Trading Cards",Team17 Digital Ltd,windows;mac;linux,7.495,"Strategy, Free to Play, MOBA, Turn-Based, 2D"
204198891,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
65225038,"Steam Achievements, Steam Trading Cards, Captions available",Valve,windows;mac;linux,3.595,"FPS, Multiplayer, Free to Play, Puzzle, First-Person"
211197762,"In-App Purchases, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,1.027142857,"Multiplayer, Free to Play, FPS, Action, MOBA"
163874774,"Single-player, Multi-player, Steam Achievements",TaleWorlds Entertainment,windows;mac;linux,14.99,"RPG, Open World, Medieval"
244520683,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
265558728,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
237652003,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
155793870,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
84507921,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
198550551,"Single-player, Multi-player, Steam Achievements",Square Enix;Feral Interactive Mac;Feral Interactive Linux,windows;mac;linux,14.99,"Action, Adventure, Female Protagonist"
250909464,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
238390074,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
213203809,Single-player,Atari,windows,4.79,"Classic, Simulation, Management"
123875734,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Action, Co-op"
159734412,"Steam Achievements, Single-player, Steam Workshop",Valve,windows;mac;linux,9.8425,"Co-op, FPS, Multiplayer, Puzzle, First-Person"
187801454,"Single-player, Multi-player, Partial Controller Support",Rockstar Games,windows,19.99,"Action, Open World, Bowling"
309262440,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
96963765,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
240805337,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
83188092,"Multi-player, Co-op, Steam Trading Cards",Gaijin Entertainment,windows;mac;linux,9.996666667,"Free to Play, Strategy, MOBA, Turn-Based Strategy, Historical"
182627985,"Multi-player, Co-op, Steam Achievements","Masangsoft, Inc.",windows,0,"Action, Multiplayer, Free to Play"
180426359,"Single-player, Shared/Split Screen, Steam Achievements",Coffee Stain Publishing,windows;mac;linux,7.19,"Simulation, Comedy, Funny"
108162562,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
211934059,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
213427457,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,1.438,"Free to Play, Multiplayer, FPS, MOBA, Strategy"
64307328,"Single-player, Multi-player, Co-op",Activision;Aspyr Mac,windows;mac,19.99,"Action, FPS, Multiplayer"
168786245,"Multi-player, Co-op, Steam Trading Cards",2K;Feral Interactive Mac,windows;mac,2.995,"Strategy, Free to Play, MOBA, Management, Trains"
124978318,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
80394189,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
202618978,"Single-player, Multi-player, Co-op",Paradox Interactive,windows,7.99,"Action, Co-op, Comedy"
211454678,"Steam Achievements, Steam Trading Cards, Single-player",Valve,windows;mac;linux,6.462727273,"Free to Play, Multiplayer, Survival, FPS, Indie"
276958784,"Single-player, Steam Achievements, Multi-player",Bethesda Softworks,windows,17.49,"Open World, Action, Multiplayer, Fantasy, RPG"
62078957,"Valve Anti-Cheat enabled, Multi-player, Steam Achievements",Valve,windows;mac;linux,9.261111111,"Action, FPS, Multiplayer, Free to Play, Casual"
126465386,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
191940483,"Steam Trading Cards, Steam Workshop, Single-player","Gaslamp Games, Inc.",windows;mac;linux,1.745,"RPG, Turn-Based, Rogue-like, Free to Play, MOBA"
15576531,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
61428062,"Steam Achievements, Captions available, Partial Controller Support",Valve,windows;mac;linux,4.6925,"FPS, Action, Sci-fi, Multiplayer, Free to Play"
264759872,"Single-player, Multi-player, Steam Achievements",U.S. Army,windows,0,"Action, FPS, Free to Play"
96157153,"Single-player, Multi-player, Steam Achievements",Activision,windows,28.49,"Strategy, RTS, Space, Action, FPS"
57077457,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
120066253,"Single-player, Multi-player, Co-op",Activision;Aspyr Mac,windows;mac,19.99,"Action, FPS, Multiplayer"
231317343,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
219958874,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
204908772,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
177154840,"Multi-player, Cross-Platform Multiplayer, VR Support",Double Action Factory,windows;linux,0,"Free to Play, Action, Multiplayer, MOBA, Strategy"
198166157,"Single-player, Multi-player, Online Multi-Player",Grinding Gear Games,windows,0,"Free to Play, Hack and Slash, Action RPG"
182604873,"Single-player, Steam Achievements, Steam Trading Cards",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,9.993333333,"Free to Play, Zombies, Survival, Strategy, Turn-Based Strategy"
163114751,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
276587942,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
162748673,"Multi-player, Steam Workshop, Valve Anti-Cheat enabled",Bohemia Interactive,windows,16.995,"Zombies, Open World, Survival, FPS, Multiplayer"
138670893,"Single-player, Partial Controller Support",United Independent Entertainment GmbH,windows,14.99,"Action, Simulation, Agriculture"
128868128,"Single-player, Multi-player, Co-op",SEGA;Feral Interactive Mac;Feral Interactive Linux,windows;mac;linux,14.99,"World War II, Strategy, RTS"
229465233,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
293660635,"Single-player, Steam Achievements, Steam Trading Cards",Paradox Interactive,windows;mac;linux,11.495,"Simulation, City Builder, Building, Free to Play, Zombies"
189086011,"Steam Trading Cards, In-App Purchases, Multi-player",Valve,windows;mac;linux,0,"Free to Play, Multiplayer, MOBA, Strategy, Zombies"
242296105,"Online Multi-Player, In-App Purchases, Steam Trading Cards",Novalink,windows,0,"Free to Play, Shooter, Early Access, Multiplayer, World War II"
107097425,"Steam Achievements, Captions available, Includes level editor",Frictional Games,windows;mac;linux,7.495,"FPS, Multiplayer, Free to Play, First-Person, Atmospheric"
159424645,"Multi-player, Steam Trading Cards, In-App Purchases",My.com,windows,4.796,"Free to Play, Strategy, FPS, Multiplayer, Simulation"
174138275,"Online Multi-Player, Online Co-op, In-App Purchases",RETO MOTO,windows,0,"Free to Play, Multiplayer, World War II, Zombies, Survival"
221513057,"Single-player, Multi-player, Steam Achievements",Bethesda Softworks,windows,6.99,"FPS, Multiplayer, Arena Shooter"
268037268,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
73513367,"Steam Achievements, Steam Cloud, Single-player",Valve,windows;mac;linux,6.032,"FPS, Zombies, Co-op, Free to Play, MOBA"
266479412,"Steam Trading Cards, Steam Achievements, Single-player",Ubisoft,windows;mac;linux,0,"Free to Play, Multiplayer, Zombies, Survival, Early Access"
144681252,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
101304417,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
96914675,"Steam Trading Cards, Single-player, Steam Achievements",Valve,windows,9.802380952,"Action, FPS, Zombies, Free to Play, Co-op"
198680785,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
283922576,"Single-player, Steam Achievements, Steam Trading Cards",Daybreak Game Company,windows,13.66,"Action, FPS, Co-op, Swordplay, Free to Play"
277673224,"Steam Trading Cards, Single-player, Steam Achievements",2K;Aspyr Mac,windows;mac;linux,9.995,"Action, FPS, Story Rich, Free to Play, MOBA"
147876770,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
277229584,"Online Multi-Player, Steam Trading Cards, In-App Purchases",Novalink,windows,0,"Free to Play, Shooter, Early Access"
202409306,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
177726145,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
176197170,"Single-player, Steam Achievements, Full controller support",Supergiant Games,windows;mac;linux,15.49,"Indie, Female Protagonist, Great Soundtrack"
189148170,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
296898457,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
245390247,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
3054990,"Multi-player, Online Multi-Player, MMO",Freejam,windows;mac;linux,3.595,"Free to Play, Building, Robots, Action, FPS"
77194086,"Multi-player, Steam Achievements, Single-player",Valve,windows;mac;linux,6.257857143,"Co-op, Action, FPS, Free to Play, Strategy"
307750400,"Single-player, Multi-player, Steam Trading Cards",SEGA,windows;mac,29.99,"Strategy, Turn-Based Strategy, Historical"
116968417,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
303627886,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
294715521,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
108639015,"Multi-player, Steam Cloud, Steam Trading Cards",Bitbox Ltd.,windows,22.615,"Open World, Survival, Strategy, Zombies, Turn-Based Strategy"
172105480,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
97667936,"Steam Trading Cards, Multi-player, Steam Achievements",Valve,windows;mac;linux,2.363333333,"Free to Play, FPS, Zombies, Multiplayer, Survival"
17530772,"Single-player, Steam Achievements, Multi-player",Valve,windows,12.80393103,"Action, FPS, Open World, Horror, Multiplayer"
56973040,"Single-player, Multi-player, Co-op",Activision;Aspyr Mac,windows;mac,19.99,"Action, FPS, Multiplayer"
138681278,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
60074997,"Steam Trading Cards, Multi-player, Co-op",Capcom,windows,11.995,"Free to Play, MOBA, Strategy, Action, Hack and Slash"
195750181,"Single-player, Steam Achievements, Steam Cloud",Activision;Aspyr Mac,windows;mac,9.995,"Action, FPS, Multiplayer, Free to Play, Zombies"
136271892,"Single-player, Multi-player, Includes level editor",2K,windows;mac,9.99,"Strategy, Turn-Based Strategy, Turn-Based"
115472935,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
197571337,"Multi-player, Steam Trading Cards, Co-op",Daybreak Game Company,windows,0,"Free to Play, MOBA, Strategy, Multiplayer, Zombies"
94335638,"Steam Achievements, Steam Trading Cards, Multi-player",Bethesda Softworks,windows,4.995,"FPS, Multiplayer, Free to Play, Fantasy, RPG"
95780749,"Single-player, Steam Trading Cards, Steam Achievements",Valve,windows;mac;linux,6.091666667,"Indie, Platformer, Free to Play, Simulation, Comedy"
179321212,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
95472968,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
298873670,Multi-player,Paradox Interactive,windows,14.99,"Strategy, 4X, Space"
121133260,"Multi-player, Co-op, Single-player",Activision,windows,21.42142857,"Zombies, Open World, Survival, FPS, Multiplayer"
156565178,"Single-player, Steam Achievements, Steam Cloud",SEGA,windows;mac;linux,15.84931818,"Action, Open World, RPG, FPS, Stealth"
245863248,"Multi-player, Steam Trading Cards, Steam Workshop",Activision,windows;mac;linux,9.455,"FPS, Multiplayer, Zombies, Survival, Action"
135966512,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
249056919,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
279223318,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
63810706,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
208879416,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,2.33,"FPS, Multiplayer, Shooter, Free to Play, MOBA"
241725931,"Steam Achievements, Steam Trading Cards, Steam Workshop",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Multiplayer, Open World, Zombies, Survival"
58551955,"Single-player, Steam Achievements, Captions available",Valve,windows;mac;linux,5.79,"Action, FPS, Sci-fi"
125718224,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
163294758,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
99244433,"Multi-player, Steam Achievements, Steam Trading Cards",2K;Missing Link Games,windows;mac;linux,14.32666667,"Action, FPS, Multiplayer, Free to Play, Story Rich"
229979974,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
223858723,"Steam Trading Cards, Single-player, Steam Achievements",Paradox Interactive,windows;mac;linux,12.70571429,"Strategy, RPG, Free to Play, MOBA, Fantasy"
179077731,"Multi-player, Single-player, Co-op",Bohemia Interactive,windows,6.66,"Action, Simulation, Military, FPS, Multiplayer"
290416542,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
217913875,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
247858756,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
213720494,"Single-player, Steam Trading Cards, Steam Achievements",Bethesda Softworks,windows;mac;linux,6.895,"Free to Play, Open World, FPS, Multiplayer, Post-apocalyptic"
307038639,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
112584028,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
52731290,"Single-player, Steam Achievements, Multi-player",Valve,windows;mac;linux,10.06454545,"FPS, Action, RPG, Zombies, Co-op"
86898348,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,3.595,"FPS, Multiplayer, Free to Play, Action"
220680498,"Steam Trading Cards, Steam Achievements, Single-player",Valve,windows;mac;linux,1.903809524,"Free to Play, Multiplayer, Open World, Casual, Clicker"
159549486,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
94962660,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
71809133,"Multi-player, Valve Anti-Cheat enabled, Cross-Platform Multiplayer",Valve,windows;mac;linux,3.595,"FPS, Multiplayer, Free to Play, Action"
297771026,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
201800994,"Steam Trading Cards, Steam Workshop, In-App Purchases",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, MOBA, Strategy, Zombies, Survival"
143859315,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
257759331,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
65152385,"Single-player, Multi-player, Steam Trading Cards",Valve,windows;mac;linux,7.05,"Strategy, Multiplayer, FPS, First-Person, Co-op"
11940338,"Single-player, Steam Achievements, Steam Cloud",Valve,windows;mac;linux,13.04673077,"Action, Open World, Indie, FPS, Multiplayer"
